web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,adresse,type_chaussures,image_lien-src
"1739487156-742","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4187188_uploaded_image1_1682250705.jpg"
"1739487156-743","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3920803_uploaded_image1_1665775387.jpg"
"1739487156-744","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1739487156-745","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3874870_uploaded_image1_1662993234.jpg"
"1739487162-746","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1739487162-747","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487162-748","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739487162-749","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2155033_uploaded_image1_1590126435.jpg"
"1739487162-750","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1739487162-751","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1739487162-752","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1739487162-753","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739487162-754","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739487162-755","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4976138_uploaded_image1_1728002356.jpg"
"1739487162-756","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739487162-757","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2159342_uploaded_image1_1590187020.jpg"
"1739487167-758","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4976138_uploaded_image1_1728002356.jpg"
"1739487167-759","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739487167-760","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2159342_uploaded_image1_1590187020.jpg"
"1739487167-761","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739487167-762","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739487167-763","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1739487167-764","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1739487167-765","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1739487167-766","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg"
"1739487167-767","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1739487167-768","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487167-769","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739487172-770","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-4979173","6 000 CFA","Yoff, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4979173_uploaded_image1_1728164387.jpg"
"1739487172-771","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-4979173","6 000 CFA","Yoff, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2526613_uploaded_image1_1596969629.jpg"
"1739487178-772","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639","Prix sur demande","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5141832_uploaded_image1_1737242187.jpg"
"1739487178-773","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639","Prix sur demande","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5002639_uploaded_image1_1729418695.jpg"
"1739487178-774","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639","Prix sur demande","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3617411_uploaded_image1_1647863237.jpg"
"1739487178-775","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639","Prix sur demande","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg"
"1739487178-776","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639","Prix sur demande","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3468451_uploaded_image1_1638628031.jpg"
"1739487184-777","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ensemble-chaussures-et-chaussettes-pour-bebe-5037805","1 800 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1739487192-778","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5047806_uploaded_image1_1731804849.jpg"
"1739487192-779","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3768510_uploaded_image1_1656771169.jpg"
"1739487192-780","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2141792_uploaded_image1_1589925335.jpg"
"1739487192-781","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1352820_uploaded_image1_1576580373.29.png"
"1739487192-782","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1243853_uploaded_image1_1574535955.25.png"
"1739487192-783","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg"
"1739487192-784","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2226824_uploaded_image1_1591274411.jpg"
"1739487192-785","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1679922_uploaded_image1_1582210105.85.png"
"1739487192-786","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2762753_uploaded_image1_1605397699.jpg"
"1739487192-787","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2733477_uploaded_image1_1604363169.jpg"
"1739487192-788","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2720321_uploaded_image1_1603756962.jpg"
"1739487192-789","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Fass, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2484015_uploaded_image1_1595729350.jpg"
"1739487198-790","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/basket-5080428","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739487198-791","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/basket-5080428","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080428_uploaded_image1_1733555768.jpg"
"1739487198-792","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/basket-5080428","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4385753_uploaded_image1_1695314124.jpg"
"1739487198-793","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/basket-5080428","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3398164_uploaded_image1_1634895995.jpg"
